age	male	baseusage	aware0	harmvision0	gansu	RE2	va18	zmath	pedu12	hhwealth	bboarding	pamigrant	schid	studentid	newcome	attrition	givegl	wear2	use2	ezmath	major	interaction	edu	con	vou	fre	SE2	seatchange	emtea_14	reexamination	blackboard
8	0	1	1	0	0	1	1	-1.5762473	0	2	0	0	111021	"1110214125"	0	0	1	0	1	-0.4963885	2	4	1	0	1	0	-5.125	3	2	1	3
9	1	0	0	1	0	1	1	1.3033762	0		0	0	111021	"1110214129"	0	1	1				2	4	1	0	1	0	-2.25			1	
10	1	0	0	0	0	2	1	-0.4963885	0	1	0	0	111021	"1110214131"	0	0	1	0	1	-0.67636496	2	4	1	0	1	0	-1.625	1	2	1	3
9	1	0	0	1	0	2	0	-1.036318	0	3	0	0	111021	"1110214133"	0	1	1				2	4	1	0	1	0	-1.0			1	
10	1	0	1	1	0	1	1	-0.59271747	0		0	0	111021	"1110215102"	0	0	1	0	1	-0.40817115	2	4	1	0	1	0	-6.25	2	2	1	3
11	0	0	0	0	0	1	1	-1.5154492	0	1	0	0	111021	"1110215115"	0	0	1	0	0	-1.3309028	2	4	1	0	1	0	-2.5	2	2	1	3
12	1	0	0	0	0	2	1	-1.5154492	0	3	0	0	111021	"1110215118"	0	0	1	0	0	-1.5154492	2	4	1	0	1	0	-1.0	2	2	1	3
10	0	1	1	0	0	3	0	0.5145605	1	1	0	0	111021	"1110215120"	0	0	1	0	1	1.4372922	2	4	1	0	1	0	0.0	1	2	1	3
12	0	0	1	0	0	3	1	-0.7772638	0	1	0	0	111021	"1110215121"	0	0	1	0	1	1.0681995	2	4	1	0	1	0	0.25		2	1	3
11	0	0	0	0	0	2	1	0.14546786	0	2	0	0	111021	"1110215125"	0	0	1	0	0	-1.8845419	2	4	1	0	1	0	-2.0	3	2	1	3
11	1	0	0	0	0	2	0	1.0681995	1	3	0	0	111021	"1110215126"	0	0	1	0	0	0.3300142	2	4	1	0	1	0	-1.25	1	2	1	3
9	0	0	0	0	0	3	1	-1.3962709	0		0	0	111022	"1110224106"	0	1	1				1	2	1	1	0	0	0.25			1	
9	0	0	0	1	0	1	1	-0.8563414	0	3	0	0	111022	"1110224117"	0	0	1	0	0	-0.8563414	1	2	1	1	0	0	-2.5	2	3	1	2
9	1	0	0	0	0	2	0	-0.67636496	1		1	1	111022	"1110224121"	0	0	1	0	0	-0.67636496	1	2	1	1	0	0	-1.0	1	3	1	2
8	0	0	1	0	0	1	1		1		0	0	111022	"1110224132"	0	1	1				1	2	1	1	0	0	-2.25			1	
11	0	0	0	0	0	4	0	1.2527459	0	3	0	0	111022	"1110225103"	0	0	1	0	1	1.4372922	1	2	1	1	0	0	5.25	1	4	1	1
12	0	0	1	0	0	3	0	0.5145605	0	1	0	0	111022	"1110225105"	0	0	1	1	1	1.6218386	1	2	1	1	0	0	0.0	1	4	1	1
12	0	0	0	1	0	4	0	0.14546786	0	1	0	0	111022	"1110225107"	0	0	1	0	0	-1.5154492	1	2	1	1	0	0	4.0	1	4	1	1
12	0	0	1	0	0	1	1	-0.22362481	1	2	0	0	111022	"1110225115"	0	0	1	0	1	1.2527459	1	2	1	1	0	0	-3.75	2	4	1	1
10	1	0	1	0	0	1	0	0.3300142	0	1	0	0	111022	"1110225116"	0	0	1	0	0	-0.40817115	1	2	1	1	0	0	-2.5	1	4	1	1
12	1	0	1	0	0	1	1	0.14546786	1	2	0	0	111022	"1110225129"	0	0	1	0	0	-1.3309028	1	2	1	1	0	0	-2.25	3	4	1	1
11	1	0	0	1	0	3	0	-0.039078478	0	1	0		111022	"1110225132"	0	0	1	0	0	-0.40817115	1	2	1	1	0	0	0.0	3	4	1	1
11	1	0	0	1	0	2	0	-1.1463565	0	3	1	0	111022	"1110225135"	0	0	1	0	0	-1.3309028	1	2	1	1	0	0	-1.25	2	4	1	1
9	0	0	0	1	0		1	-1.5762473	0	1	0	0	111031	"1110314110"	0	0	1	0	0	0.043540925	2	4	1	0	1	0		2	2	1	3
10	1	0	0	1	0	3	0	-0.4963885	0	1	0	0	111031	"1110314113"	0	0	1	0	0	-0.13643554	2	4	1	0	1	0	0.0	2	2	1	3
11	1	0	0	0	0	3	0	-1.3309028	0	2	0	0	111031	"1110315109"	0	0	1	0	0	0.8836532	2	4	1	0	1	0	0.0	2	3	1	2
10	0	0	1	1	0	1	1	-0.59271747	0	2	1	0	111031	"1110315117"	0	0	1	0	0	-0.9618102	2	4	1	0	1	0	-2.5	2	3	1	2
10	1	0	1	0	0	2	1	-0.9618102	0	1	0	0	111031	"1110315122"	0	0	1	0	0	-1.8845419	2	4	1	0	1	0	-1.75	1	3	1	2
9	0	0	1	1	1	1	1	0.58347034	0	2	0	0	201011	"2010114112"	0	0	1	1	1	1.6633291	3	6	1	0	0	1	-6.25	1	3	1	2
9	0	0	1	0	1	2	1	2.023282	1	3	0	1	201011	"2010114113"	0	0	1	1	1	0.9434233	3	6	1	0	0	1	-1.0	2	3	1	2
10	0	0	1	1	1	1	1	1.3033762	0	2	0	0	201011	"2010114125"	0	1	1				3	6	1	0	0	1	-3.25			1	
11	0	0	0	1	1	2	0	0.58347034	0	3	0	0	201011	"2010114128"	0	0	1	1	1	-1.2162944	3	6	1	0	0	1	-1.25	2	3	1	2
9	0	0	0	1	1	2	0	0.40349388	1	2	0	0	201011	"2010114129"	0	0	1	0	0	-0.13643554	3	6	1	0	0	1	-1.25	1	3	1	2
9	1	1	1	0	1	2	1	1.6633291	0	1	0	0	201011	"2010114139"	0	0	1	1	1	-1.2162944	3	6	1	0	0	1	-1.75	1	3	1	2
10	1	0	0	0	1	3	0	1.1233997	0	1	0	0	201011	"2010114140"	0	0	1	0	1	2.023282	3	6	1	0	0	1	-0.25	2	3	1	2
12	1	0	0	0	1	2	1	1.2527459	0	3	0	0	201011	"2010115107"	0	0	1	1	1	0.8836532	3	6	1	0	0	1	-1.75	2	3	1	2
12	0	1	1	1	1	1	1	1.0681995	0	2	0	0	201011	"2010115110"	0	0	1	1	0	0.14546786	3	6	1	0	0	1	-3.5	2	3	1	2
12	1	0	0	0	1	2	1	1.0681995		2	0		201011	"2010115111"	0	0	1	1	1	1.4372922	3	6	1	0	0	1	-1.5	2	3	1	2
13	0	1	1	0	1	1	1	0.6991069	0	1	0	0	201011	"2010115112"	0	0	1	1	0	1.0681995	3	6	1	0	0	1	-4.625	2	3	1	2
12	0	0	1	0	1	2	0	1.4372922	1	3	0	0	201011	"2010115117"	0	0	1	1	1	1.8063849	3	6	1	0	0	1	-1.0	2	3	1	2
12	1	0	1	1	1	2	0	0.6991069	1	2	0	0	201011	"2010115118"	0	0	1	0	1	1.0681995	3	6	1	0	0	1	-2.0	2	3	1	2
12	0	1	1	1	1	1	1	-0.22362481	0	2	0	0	201011	"2010115119"	0	0	1	1	1	-0.22362481	3	6	1	0	0	1	-5.25	2	3	1	2
10	0	0	0	0	1	1	0	0.6991069	1	2	0	0	201011	"2010115121"	0	0	1	1	1	1.4372922	3	6	1	0	0	1	-3.25	2	3	1	2
12	0	0	0	0	1	2	0	1.2527459	1	2	0	0	201011	"2010115123"	0	0	1	1	1	1.0681995	3	6	1	0	0	1	-1.0	2	3	1	2
11	0	0	1	0	1	1	1	1.2527459	0	1	0	1	201011	"2010115129"	0	0	1	1	1	1.8063849	3	6	1	0	0	1	-6.0	1	3	1	2
12	1	0	0	0	1	1	1	0.5145605	0	1	0	0	201011	"2010115130"	0	0	1	1	1	0.8836532	3	6	1	0	0	1	-2.125	2	3	1	2
12	1	0	0	0	1	2	1	1.2527459	0	3	0	0	201011	"2010115133"	0	0	1	0	0	0.6991069	3	6	1	0	0	1	-1.75	1	3	1	2
12	0	0	1	0	1	1	1	0.8836532	0	1	0	0	201011	"2010115134"	0	0	1	1	1	0.6991069	3	6	1	0	0	1	-2.25	2	3	1	2
11	1	0	1	1	1	1	1	0.3300142	1	2	0	1	201011	"2010115137"	0	0	1	0	0	-0.039078478	3	6	1	0	0	1	-2.5	2	3	1	2
13	0	0	0	0	1	1	0	0.6991069	0	1	0	0	201011	"2010115142"	0	0	1	1	1	1.8063849	3	6	1	0	0	1	-3.25	3	3	1	2
12	1	0	1	1	1	2	0	1.0681995	1	2	0	0	201011	"2010115144"	0	0	1	1	1	1.0681995	3	6	1	0	0	1	-1.5	2	3	1	2
12	1	0	0	0	1	1	1	0.6991069	0	2	0	0	201011	"2010115145"	0	0	1	0	1	0.3300142	3	6	1	0	0	1	-2.5	2	3	1	2
10	0	0	0	0	1	1	1	0.5145605	0	3	0	0	201011	"2010115151"	0	0	1	1	1	0.8836532	3	6	1	0	0	1	-4.5	2	3	1	2
10	1	0	0	0	1	2	0	-0.67636496	0	2	0	0	201012	"2010124202"	0	0	1	0	1	0.9434233	3	5	0	0	0	1	-1.0	2	1	1	3
11	1	0	0	0	1	2	0	-1.3962709	1	2	0	0	201012	"2010124205"	0	0	1	0	0	0.40349388	3	5	0	0	0	1	-1.25	2	1	1	3
9	1	0	0	0	1	2	0	-0.31641203	0	1	0	0	201012	"2010124216"	0	0	1	0	0	1.4833527	3	5	0	0	0	1	-1.5	2	1	1	3
9	1	0	0	0	1	2	0	0.043540925	0	2	0	0	201012	"2010124220"	0	0	1	1	0	1.6633291	3	5	0	0	0	1	-1.25	2	1	1	3
10	1	1	1	1	1	1	0	-0.31641203	0	2	0	0	201012	"2010124222"	0	0	1	1	1	0.9434233	3	5	0	0	0	1	-2.5	1	1	1	3
11	1	0	0	0	1	2	0	0.40349388	0	1	0	0	201012	"2010124223"	0	0	1	0	1	1.6633291	3	5	0	0	0	1	-1.5	3	1	1	3
9	0	0	0	0	1	2	1	-0.59271747	0	2	0	0	201012	"2010125202"	0	0	1	1	1	-0.40817115	3	5	0	0	0	1	-1.75	2	3	1	2
10	0	0	0	0	1	2	1	0.6991069	1	1	0	0	201012	"2010125204"	0	0	1	1	1	-0.9618102	3	5	0	0	0	1	-2.0	3	3	1	2
12	1	0	0	0	1	2	0	0.14546786	0	2	0	1	201012	"2010125205"	0	0	1	0	1	-0.59271747	3	5	0	0	0	1	-1.0	2	3	1	2
10	0	1	1	1	1	1	1	0.14546786	0	3	0	1	201012	"2010125215"	0	0	1	1	1	-0.40817115	3	5	0	0	0	1	-2.75	1	3	1	2
11	1	0	0	0	1	2	0	0.14546786	0	2	0	0	201012	"2010125216"	0	0	1	1	1	-0.22362481	3	5	0	0	0	1	-0.75	2	3	1	2
10	0	0	1	1	1	2	0	-0.039078478	0	2	0	0	201012	"2010125217"	0	0	1	0	1	-0.40817115	3	5	0	0	0	1	-1.375	1	3	1	2
10	0	0	1	1	1	1	1	0.8836532	1	1	0	0	201012	"2010125220"	0	0	1	1	1	1.4372922	3	5	0	0	0	1	-3.75	1	3	1	2
12	1	0	1	1	1	1	1	0.3300142	0	2	1	0	201012	"2010125228"	0	0	1	1	1	-0.40817115	3	5	0	0	0	1	-4.0	1	3	1	2
11	1	1	1	0	1	1	1	0.14546786	0	1	0	0	201012	"2010125232"	0	0	1	1	1	-0.22362481	3	5	0	0	0	1	-3.25	1	3	1	2
10	0	1	1	1	1	1	1	0.14546786	0	1	0	0	201012	"2010125233"	0	0	1	1	1	-1.1463565	3	5	0	0	0	1	-4.5	2	3	1	2
11	1	0	1	0	1	2	1	0.3300142	0	2	0	1	201012	"2010125236"	0	0	1	1	1	-1.1463565	3	5	0	0	0	1	-1.25	1	3	1	2
10	1	0	1	0	1	2	1	0.58347034	0	2	0	0	201013	"2010134101"	0	0	1	0	1	0.58347034	2	3	0	0	1	0	-2.0	1	3	1	2
9	1	0	1	1	1	2	0	0.9434233	1	1	0	0	201013	"2010134107"	0	0	1	1	1	1.3033762	2	3	0	0	1	0	-1.25	2	3	1	2
9	1	0	1	0	1	1	0	0.40349388	0	2	0	0	201013	"2010134111"	0	0	1	0	1	0.58347034	2	3	0	0	1	0	-2.25	1	3	1	2
9	1	1	1	0	1	1	1	-0.13643554	1	2	0	0	201013	"2010134114"	0	0	1	1	1	1.8433056	2	3	0	0	1	0	-4.0	2	3	1	2
10	1	1	1	0	1	2	1	1.3033762	0	3	0	1	201013	"2010134115"	0	0	1	1	1	1.4833527	2	3	0	0	1	0	-2.0	2	3	1	2
9	0	0	0	0	1	3	0	0.7634468	1	2	0	0	201013	"2010134124"	0	0	1	0	1	1.3033762	2	3	0	0	1	0	-0.5	2	3	1	2
10	1	0	1	0	1	2	0	1.3033762	1	3	0	0	201013	"2010134132"	0	0	1	0	1	0.9434233	2	3	0	0	1	0	-1.75	2	3	1	2
9	0	0	1	0	1	1	1	0.7634468	0	2	0	0	201013	"2010134134"	0	0	1	0	1	0.40349388	2	3	0	0	1	0	-2.75	2	3	1	2
11	0	0	0	0	1	2	0	-0.67636496	0	2	0	0	201013	"2010134137"	0	0	1	1	1	0.7634468	2	3	0	0	1	0	-1.25	2	3	1	2
10	1	0	1	0	1	2	0	1.4833527	0	2	0	0	201013	"2010134139"	0	0	1	1	1	0.9434233	2	3	0	0	1	0	-1.0	2	3	1	2
9	0	0	0	0	1	2	0	0.2235174	0	1	0	0	201013	"2010134143"	0	0	1	0	1	0.40349388	2	3	0	0	1	0	-0.75	2	3	1	2
10	1	0	0	0	1	2	0	0.8836532	0	3	0	0	201013	"2010135102"	0	0	1	1	1	0.3300142	2	3	0	0	1	0	-1.25	2	3	1	2
10	1	0	0	1	1	2	0	1.6218386	0	2	0	0	201013	"2010135103"	0	0	1	1	1	1.0681995	2	3	0	0	1	0	-1.5	3	3	1	2
11	0	0	0	0	1	2	0	0.6991069	0	2	0	0	201013	"2010135124"	0	0	1	0	0	-1.6999955	2	3	0	0	1	0	-1.5	1	3	1	2
11	1	0	0	0	1	2	0	-0.31641203	0	1	0	0	201014	"2010144102"	0	0	1	1	1	-0.67636496	2	4	1	0	1	0	-1.5	1	4	1	1
10	0	0	0	0	1	2	0	0.9434233	0	2	0	0	201014	"2010144111"	0	0	1	1	1	0.043540925	2	4	1	0	1	0	-1.75	2	4	1	1
12	1	0	0	0	1	2	0	0.3300142	0	1	0	1	201014	"2010145112"	0	0	1	1	1	-0.22362481	2	4	1	0	1	0	-1.0	2	2	1	3
12	0	1	1	0	1	1	1	-0.039078478	0	3	0	1	201014	"2010145116"	0	0	1	1	1	0.5145605	2	4	1	0	1	0	-2.5	2	2	1	3
11	0	1	0	1	1	2	0	-0.40817115	0	3	0	0	201014	"2010145123"	0	0	1	1	0	-0.59271747	2	4	1	0	1	0	-1.0	2	2	1	3
12	0	0		1	1	1	1	-1.3309028	0	2	0	0	201014	"2010145128"	0	0	1	1	0	-1.3309028	2	4	1	0	1	0	-2.25	2	2	1	3
11	1	0	1	0	1	2	0	-0.039078478	0	1	0	0	201014	"2010145129"	0	0	1	1	1	0.6991069	2	4	1	0	1	0	-0.75	2	2	1	3
10	1	0	1	1	1	2	1	1.4833527	1	3	0	0	201015	"2010154106"	0	0	1	1	1	1.6633291	3	5	0	0	0	1	-2.0	3	2	1	3
12	1	0	0	1	1	2	0	-0.31641203	0	1	0	0	201015	"2010154109"	0	0	1	1	1	-0.4963885	3	5	0	0	0	1	-1.5	2	2	1	3
10	0	1	1	0	1	1	1	0.9434233	0	1	1	0	201015	"2010154111"	0	0	1	1	1	1.6633291	3	5	0	0	0	1	-6.75	1	2	1	3
11	1	1	1	1	1	1	1	-0.8563414	0	1	0	0	201015	"2010154115"	0	0	1	1	1	0.2235174	3	5	0	0	0	1	-2.25	2	2	1	3
10	1	0	0	1	1	2	1	0.2235174	0	3	1	0	201015	"2010154124"	0	0	1	1	1	0.40349388	3	5	0	0	0	1	-1.5	3	2	1	3
10	0	0	1	0	1	1	1	-0.31641203	0	1	0	0	201015	"2010154125"	0	0	1	1	1	1.1233997	3	5	0	0	0	1	-2.75	2	2	1	3
9	1	1	1	0	1	1	1	1.4833527	0	2	0	0	201015	"2010154131"	0	0	1	1	1	0.7634468	3	5	0	0	0	1	-5.25	2	2	1	3
13	0	0	0	0	1	2	0	-0.7772638	0	2	0	0	201015	"2010155102"	0	0	1	0	0	-0.039078478	3	5	0	0	0	1	-1.25	2	2	1	3
12	1	0	0	0	1	2	1	-0.7772638	0	2	0	0	201015	"2010155103"	0	0	1	0	0	-1.3309028	3	5	0	0	0	1	-1.75	1	2	1	3
12	0	0	0	0	1	2	1	0.14546786	0	1	0	0	201015	"2010155106"	0	0	1	1	1	-0.59271747	3	5	0	0	0	1	-1.25	2	2	1	3
12	1	0	0	0	1	1	1	-0.039078478	0	2	0	0	201015	"2010155115"	0	0	1	0	1	-0.40817115	3	5	0	0	0	1	-3.75	2	2	1	3
10	1	0	0	0	1	2	1	0.5145605	1	1	0	0	201015	"2010155124"	0	0	1	0	0	-0.40817115	3	5	0	0	0	1	-1.5	1	2	1	3
12	0	0	0	0	1	2	0	0.14546786	0	1	0	0	201015	"2010155127"	0	0	1	1	1	0.3300142	3	5	0	0	0	1	-1.25	2	2	1	3
10	1	0	0	0	1	1	1	1.2527459	0	2	0	0	201015	"2010155132"	0	0	1	1	1	1.0681995	3	5	0	0	0	1	-3.0	2	2	1	3
11	0	0	0	0	1	2	1	1.2527459	0	2	0	0	201015	"2010155135"	0	0	1	1	1	-0.22362481	3	5	0	0	0	1	-0.75	2	2	1	3
13	1	0	0	0	1	3	0	1.2527459	0	3	0	0	201015	"2010155139"	0	0	1	1	1	0.3300142	3	5	0	0	0	1	0.0	2	2	1	3
11	0	0	1	0	1	1	1	-0.9618102	0	2	0	0	201015	"2010155142"	0	0	1	0	0	0.6991069	3	5	0	0	0	1	-4.25	2	2	1	3
10	0	0	0	0	1	2	0	-0.039078478	0	3	0	0	201015	"2010155143"	0	0	1	0	0	-0.039078478	3	5	0	0	0	1	-1.0	2	2	1	3
12	1	0	1	0	1	2	0	0.2235174	0	1	0	0	201016	"2010164105"	0	0	1	0	1	0.40349388	2	4	1	0	1	0	-1.5	2	2	1	3
10	1	0	1	1	1	2	0	1.6633291	0	1	0	0	201016	"2010164108"	0	0	1	1	1	0.7634468	2	4	1	0	1	0	-1.5	2	2	1	3
9	1	0	0	0	1	2	1	-0.4963885	0	1	0	0	201016	"2010164111"	0	0	1	1	1	0.2235174	2	4	1	0	1	0	-2.0	2	2	1	3
10	1	0	1	0	1	1	1	0.9434233	0	3	0	0	201016	"2010164113"	0	0	1	1	1	0.2235174	2	4	1	0	1	0	-4.0	3	2	1	3
9	0	0	0	0	1	2	0	1.3033762	1	2	0	1	201016	"2010164116"	0	0	1	1	1	1.6633291	2	4	1	0	1	0	-0.75	1	2	1	3
10	1	1	1	0	1	1	1	0.7634468	0	1	0	0	201016	"2010164120"	0	0	1	1	1	0.7634468	2	4	1	0	1	0	-8.25	2	2	1	3
8	1	1	1	0	1	1	0	-1.036318	1	2	0	0	201016	"2010164124"	0	0	1	1	1	0.2235174	2	4	1	0	1	0	-2.5	3	2	1	3
9	0	0	0	0	1	2	1	-0.13643554	0	1	0	0	201016	"2010164126"	0	0	1	1	1	1.3033762	2	4	1	0	1	0	-1.75	2	2	1	3
13	1	0	0	1	1	2	0	-2.1161768	0	1	0	1	201016	"2010164128"	0	0	1	0	1	-1.7562238	2	4	1	0	1	0	-0.75	3	2	1	3
10	0	0	0	0	1	2	0	0.7634468	1	1	0	0	201016	"2010164130"	0	0	1	0	1	0.58347034	2	4	1	0	1	0	-1.5	2	2	1	3
10	1	1	1	0	1	1	1	-0.67636496	0		0	0	201016	"2010164133"	0	0	1	1	1	-0.31641203	2	4	1	0	1	0	-3.0	1	2	1	3
11	1	0	1	1	1	2	0	0.043540925	0	1	0	0	201016	"2010164138"	0	0	1	0	0	-0.31641203	2	4	1	0	1	0	-1.25	2	2	1	3
10	1	0	1	0	1	2	1	0.58347034	0	2	0	0	201016	"2010164144"	0	0	1	0	1	0.7634468	2	4	1	0	1	0	-1.75	2	2	1	3
10	1	0	0	0	1	2	1	0.9434233	1	2	0	0	201016	"2010164146"	0	0	1	1	1	1.4833527	2	4	1	0	1	0	-1.75	2	2	1	3
11	0	0	1	1	1	1	1	-0.9618102	0	1	0	0	201016	"2010165102"	0	0	1	1	1	-1.6999955	2	4	1	0	1	0	-3.75	2	3	1	2
11	1	0	1	0	1	2	1	1.0681995	0	1	0	0	201016	"2010165105"	0	0	1	1	1	0.3300142	2	4	1	0	1	0	-1.5	2	3	1	2
11	0	0	1	0	1	1	0	1.0681995	0	3	0	0	201016	"2010165108"	0	0	1	0	1	0.8836532	2	4	1	0	1	0	-2.25	1	3	1	2
12	0	1	1	0	1	1	1	-1.1463565	0	1	0	0	201016	"2010165111"	0	0	1	1	1	-0.40817115	2	4	1	0	1	0	-3.5	3	3	1	2
11	0	1	1	0	1	1	1	-0.039078478	0	2	0	0	201016	"2010165112"	0	0	1	1	1	0.6991069	2	4	1	0	1	0	-3.25	3	3	1	2
14	0	0	0	0	1	1	0	-1.6999955	0	2	0	0	201016	"2010165115"	0	0	1	0	0	-2.438181	2	4	1	0	1	0	-3.5	2	3	1	2
11	1	0	1	0	1	2	0	0.14546786	0	1	0	1	201016	"2010165117"	0	0	1	0	0	0.6991069	2	4	1	0	1	0	-1.75	2	3	1	2
12	1	0	1	1	1	1	1	-0.22362481	0	1	0	0	201016	"2010165118"	0	0	1	1	1	-0.039078478	2	4	1	0	1	0	-4.875	1	3	1	2
13	0	0	0	0	1	2	1	0.3300142	1	3	0	0	201016	"2010165119"	0	0	1	0	0	-0.40817115	2	4	1	0	1	0	-1.0	2	3	1	2
10	0	0	1	0	1	1	1	1.8063849		1	0	0	201016	"2010165125"	0	0	1	1	1	0.6991069	2	4	1	0	1	0	-4.0	2	3	1	2
9	0	1	1	0	1	1	1	1.8063849	0	1	0	1	201016	"2010165126"	0	0	1	1	1	0.5145605	2	4	1	0	1	0	-6.75	2	3	1	2
12	1	1	0	0	1	4	0	0.3300142	1	1	0	0	201016	"2010165130"	0	0	1	0	1	1.2527459	2	4	1	0	1	0	6.25	2	3	1	2
10	0	0	0	1	1	2	0	-0.22362481	0	2	0	0	201016	"2010165132"	0	0	1	0	0	-0.22362481	2	4	1	0	1	0	-0.75	2	3	1	2
13	0	0	0	0	1	1	1	0.14546786	0	1	0	0	201016	"2010165135"	0	0	1	1	1	0.3300142	2	4	1	0	1	0	-2.25	2	3	1	2
13	1	0	1	0	1	2	1	0.6991069	0	3	0	0	201016	"2010165138"	0	0	1	1	1	0.6991069	2	4	1	0	1	0	-2.0	3	3	1	2
11	0	0	1	1	1	2	1	-0.9618102	1	2	0	0	201016	"2010165142"	0	0	1	1	1	-0.039078478	2	4	1	0	1	0	-2.0	2	3	1	2
12	1	0	1	0	1	2	0	0.6991069	0	2	0	0	201016	"2010165143"	0	0	1	0	1	-0.039078478	2	4	1	0	1	0	-1.0	2	3	1	2
12	1	1		1	1	1	1	0.6991069	0	2	0	0	201016	"2010165146"	0	0	1	1	1	1.0681995	2	4	1	0	1	0	-2.75	3	3	1	2
10	0	1	0	0	1	1	1	1.0681995	0	2	0	0	201016	"2010165148"	0	0	1	0	1	-0.40817115	2	4	1	0	1	0	-3.25	2	3	1	2
10	0	0	0	1	1	2	0	1.2527459		1	0	0	201016	"2010165150"	0	0	1	0	1	0.5145605	2	4	1	0	1	0	-2.0	2	3	1	2
12	0	0	1	0	1	2	0	-1.036318	0	3	0	0	201021	"2010214103"	0	0	1	0	0	-1.5762473	1	1	0	1	0	0	-1.0	3	2	1	3
12	0	0	1	1	1	2	0	-1.2162944	0		0	0	201021	"2010214105"	0	0	1	0	0	-1.036318	1	1	0	1	0	0	-1.75	3	2	1	3
12	0	0	0	0	1	4	0	-1.6999955	1	2	0	1	201021	"2010215101"	0	0	1	0	0	-1.5154492	1	1	0	1	0	0	0.75	1	2	1	3
12	0	0	0	0	1	2	0	-1.6999955	0	2	0	0	201021	"2010215105"	0	0	1	0	0	-0.7772638	1	1	0	1	0	0	-0.75	1	2	1	3
11	1	0	0	0	1	2	0	-1.6999955	0	1	0	0	201021	"2010215111"	0	0	1	0	0	-1.3309028	1	1	0	1	0	0	-0.75	2	2	1	3
11	0	0	1	0	1	1	1	1.0681995	0	1	0	0	201021	"2010215117"	0	0	1	0	0	1.2527459	1	1	0	1	0	0	-2.75	3	2	1	3
13	0	1	1	0	1	1	1	-1.5154492	0		0	0	201021	"2010215125"	0	0	1	1	1	-1.6999955	1	1	0	1	0	0	-4.0	1	2	1	3
10	1	1	1	0	1	4	0	-1.2162944	0		0	0	201022	"2010224162"	0	0	1	1	1	-1.036318	3	5	0	0	0	1	0.875	1	4	1	1
10	1	0	1	1	1	1	1	0.8836532	0	3	0	0	201022	"2010225131"	0	0	1	0	0	1.4372922	3	5	0	0	0	1	-4.0	2	2	1	3
10	1	0	1	0	1	1	1	-0.7772638	0	2	0	0	201022	"2010225135"	0	0	1	0	0	-1.1463565	3	5	0	0	0	1	-4.0	2	2	1	3
10	1	0	1	0	1	1	1	0.5145605	1	3	0	0	201022	"2010225137"	0	0	1	0	0	-0.40817115	3	5	0	0	0	1	-3.5	1	2	1	3
10	1	0	0	0	1	2	0	0.8836532	1		0	0	201022	"2010225138"	0	0	1	0	0	-0.22362481	3	5	0	0	0	1	-0.75	2	2	1	3
10	0	0	0	0	1	2	0	-2.0690882	0	2	0	0	201022	"2010225139"	0	0	1	0	0	-0.9618102	3	5	0	0	0	1	-1.0	2	2	1	3
12	1	1	0	0	1	4	0	0.5145605	0	1	0	0	201022	"2010225147"	0	0	1	1	1	-0.9618102	3	5	0	0	0	1	1.75	2	2	1	3
10	1	0	1	0	1	1	1	1.3033762	0	2	0	0	201023	"2010234111"	0	0	1	0	1	1.1233997	1	1	0	1	0	0	-3.5	1	4	1	1
9	0	0	0	0	1	1	1	1.8433056	1	1	0	0	201023	"2010234114"	0	0	1	0	0	1.3033762	1	1	0	1	0	0	-2.25	2	4	1	1
9	1	0	0	0	1	4	0	0.2235174	0	3	0	0	201023	"2010234137"	0	0	1	0	0	1.1233997	1	1	0	1	0	0	0.75	1	4	1	1
12	1	1	1	0	1	1	1	0.40349388	0	1	0	0	201023	"2010234138"	0	0	1	1	1	1.3033762	1	1	0	1	0	0	-5.625	2	4	1	1
12	1	0	0	0	1	4	0	0.8836532	0	2	0	0	201023	"2010235107"	0	0	1	0	0	1.2527459	1	1	0	1	0	0	1.25	3	3	1	2
12	1	0	0	1	1	2	0	0.3300142	1	1	0	0	201023	"2010235112"	0	0	1	0	0	1.0681995	1	1	0	1	0	0	-0.75	1	3	1	2
11	1	0	0	0	1	1	0	-0.039078478	0	2	0	0	201023	"2010235130"	0	0	1	0	0	0.5145605	1	1	0	1	0	0	-2.25	2	3	1	2
11	1	0	0	0	1	2	1	-0.9618102	0	1	0	0	201023	"2010235131"	0	0	1	0	0	1.4372922	1	1	0	1	0	0	-1.5	2	3	1	2
14	1	0	0	0	1	2	0	-1.5154492	0	2	0	0	201023	"2010235134"	0	0	1	0	0	-1.1463565	1	1	0	1	0	0	-1.5	2	3	1	2
11	0	0	1	0	1	2	0	-0.039078478	0	2	0	0	201023	"2010235142"	0	0	1	0	0	1.0681995	1	1	0	1	0	0	-1.0	2	3	1	2
11	0	0	0	0	1	1	1	0.14546786	1	3	0	0	201023	"2010235146"	0	0	1	0	0	-0.40817115	1	1	0	1	0	0	-3.25	2	3	1	2
11	0	0	1	0	1	1	1	1.6218386	1	2	0	0	201023	"2010235153"	0	0	1	0	0	1.6218386	1	1	0	1	0	0	-2.75	2	3	1	2
11	1	0	0	0	1	2	0	-1.3962709	1	1	0	0	201025	"2010254105"	0	0	1	0	0	0.58347034	1	2	1	1	0	0	-1.25	2	2	1	3
8	0	0	0	0	1	4	0	0.9434233	0	1	0	0	201025	"2010254107"	0	0	1	0	0	1.3033762	1	2	1	1	0	0	3.0	2	2	1	3
